service,type de service,commentaire,note,date_visite,mois de visite,annee de visite,date_commentaire,mois de commentaire,année_commentaire,satisfaction
NewPort Bay Club,Hôtel,"Rien d'un 4 étoiles... Les chambres sont petites, les lits également et totalement inconfortables... La salle de bain était abimée, j'ai signalé le problème à la réception : aucune réaction, proposition d'ajustement, ni excuse ni rien du tout. Des personnages étaient annoncés, mais rien! Aucune communication. Nous avons par hasard croisé Pluto, une chance. On ne voit déjà plus les personnages dans le parc, ça devient compliqué. Pour parler du restaurant (diner et petit déjeuner), je dirai qu'il ressemble surtout à un mauvais buffet d'un restaurant américain : coca coupé à l'eau, jus de fruits n'ayant surement jamais croisé un seul fruit, des plats sans goût... Et en plus, il faut batailler pour y avoir accès. Pour ce prix, c'est absolument délirant.",1/5,Visité en décembre 2021,décembre,2021,il y a un an,Janvier,2022,
NewPort Bay Club,Hôtel,"ÉNORME DÉCEPTION qui n’a rien d’un 4 étoiles sauf les prix dignes d’un palace ! Alors oui, l’amabilité est là mais c’est tout ! Très mal conçu, il faut prendre 2 ascenseurs, 3 couloirs pour passer de l’accueil à la salle de restauration ou à la chambre. Le petit déjeuner est hors de prix ! 28€ par personne et 23€ pour enfants à partir de 3 ans ! Pas de room service si vous ne faites pas partie de l’élite ! Mais QUEL 4 étoiles ne fait pas de room service ? A 20mn a pieds du parc, des files d’attente partout, pour tout ! Et la déco vieillote et presque triste n’a rien de féerique !",2/5,Visité en décembre 2021,décembre,2021,il y a un an,Janvier,2022,
NewPort Bay Club,Hôtel,C'est un lieu magnifique le personnel très très a l'écoute des clients chambre et Salle de bain  nickel rien à dire le service a table  petit déjeuner et buffet à volonté très copieux bien pour les gourmands ! Excellent .,4/5,Visité en octobre 2021,octobre,2021,il y a un an,Janvier,2022,
NewPort Bay Club,Hôtel,"Très  bon accueil,  personnel très gentil et à nos petits soins.  Tout Le confort dans une superbe chambre.  Petit déjeuner au top. Je recommande vivement",5/5,Visité en novembre 2021,novembre,2021,il y a un an,Janvier,2022,
NewPort Bay Club,Hôtel,"Superbe hôtel. Mais restaurant yacht club, hors de prix 49e pour menu repas moyennement bon. Et menu enfant 27e. Et franchement mettre du fenouil dans les linguines pour les enfants . C est inadapté!!!  Du coup mon  fils n à rien mangé. Point positif la déco et le service.",4/5,Visité en novembre 2021,novembre,2021,il y a un an,Janvier,2022,
NewPort Bay Club,Hôtel,"Exceptionnel, magique, féerique. Nous avons pu profiter de la piscine et du SPA, après une journée de marche, d’attraction, c’est tellement agréable. Hâte de revenir dans cet hôtel à la décoration surprenante, de retrouver le parc, et l’ambiance évasive de ce monde qui nous fait rêver et nous met du baume au coeur, et des étoiles pleins la tête.",5/5,Visité en juin 2021,juin,2021,il y a un an,Janvier,2022,
NewPort Bay Club,Hôtel,"Bel hôtel , très bon accueil malgré la forte affluence dûe à la période de Noël. Chambre propre ,  accueillante , la literie est top , on a super bien dormi. Piscine superbe 👍",4/5,Visité en novembre 2021,novembre,2021,il y a un an,Janvier,2022,
NewPort Bay Club,Hôtel,"L’accueil dépend vraiment des castmembers auxquels vous aurez à faire. La proximité du parc est un plus mais il faut malgré tout aimer marcher si on veut y aller à pied (Bien sur des navettes gratuites peuvent également vous emmener au parc en quelques minutes). Côté chambre la aussi un peu de déception : l’hôtel a été rafraîchit il y a 3/4 ans et pourtant des manques de peintures dans les chambres, un pommeau de douche qui fuit … c’est dommage mais bon : une grande chambre pour 5 personnes, une vue à tomber, une piscine sympathique (notre préfère restant celle Du ranch davy crockett). Et puis il reste la magie de Disney !  En résumé : Sans doute les sensations sont différentes pour ceux qui réside en compass club sinon le budget est élevé par rapport aux prestations. Nous n’avions pas encore résider dans cet hôtel et nous avions de grandes attente au vue des commentaires élogieux sur le Newport bay club. Ce n’est clairement pas le pire des hotel du parc (et heureusement) mais il n’arrive pas non plus dans notre top 3.",3/5,Visité en décembre 2021,décembre,2021,il y a un an,Janvier,2022,
NewPort Bay Club,Hôtel,"Un hôtel d'exception de l arriver au parking jusqu' au bout de votre séjour. Un accueil irréprochable disponible 24/24 vous expliquant tous pour vos déplacements en l'occurence de pouvoir laisser la voiture sur le parking gratuit et surveiller pour pouvoir vous rendre eu parc soit à pied soit par navette et vous dépose devant le parc. Départ devant l hotel retour devant l hotel. Restaurant Le Cap cop impeccable merci à leurs équipes pour avoir organiser l anniversaire de mon fils. Un service impeccable encore merci à Léonardo notre serveur d un soir pour son professionnalisme, très belle intention a son egard qu'il n est pas prêt d oublier il est reparti avec des étoiles pleins les  yeux. Le petit-déjeuner est également à volonté très bien servi. Merci et bravo également au chef ainsi qu a ses commis pour ses repas qui sont excellent. La chambre, la salle de bain il n y a rien a en dire tellement c est propre. Un lieu d excellence et de prestige . Bravo à vous , nous ne manquerons pas de revenir pour y séjourner.",5/5,Visité en septembre 2020,septembre,2020,il y a 2 ans,Janvier,2021,
NewPort Bay Club,Hôtel,Nette amélioration.  J'étais plus prêt de l'ascenseur. Génial !,4/5,Visité en octobre 2022,octobre,2022,il y a 3 mois,Octobre,2022,
NewPort Bay Club,Hôtel,"Rien à ajouter, beau cadre, personnels professionnels et à l'écoute, serviable. Hôtel à proximité du parc d'attraction Disneyland,  très accessible, même à pied 7 à 8 minutes du parc, donc je le recommande vivement.",4/5,Visité en mars 2022,mars,2022,il y a 10 mois,Mars,2022,
NewPort Bay Club,Hôtel,De retour dans cette hôtel 28 ans plus tard ( j'avais 10 ans ) la magie de Disney est toujours là mais avec un autre regard.,4/5,Visité en septembre 2022,septembre,2022,il y a 4 mois,Septembre,2022,
NewPort Bay Club,Hôtel,"On a été particulièrement déçu par la décoration qui est assez vieillotte et peu moderne. Ceci, d'autant plus si l'on tient compte du prix pour une nuit ; on pourrait s'attendre à mieux. Les chambres sont en enfilade, on a vraiment l'impression d'être dans une usine complètement impersonnelle.",3/5,Visité en août 2021,août,2021,il y a un an,Janvier,2022,
NewPort Bay Club,Hôtel,"Que du plaisir, du personnel au petit soin et attentif à nous malgré l'immensité et le nombre de client. Superbe, magique, confortable et encore plus. Merci au personnel d'avoir été au petit soin pour nous et pour nos 12 ans de mariage magnifiquement",5/5,Visité en octobre 2021,octobre,2021,il y a un an,Janvier,2022,
NewPort Bay Club,Hôtel,"Nous y avons séjourné du 6 au 8 octobre. Le Newport Bah Club est très bel hôtel globalement, avec une décoration raffinée. Nous y avons déjà séjourné plusieurs fois et c'est notre hôtel préféré (parmi ceux qui nous sont financièrement accessibles bien sûr).  Bien sûr, comme tout à Disneyland, une nuit coûte bien plus chère que ce qu'elle ne vaut, mais c'est le jeu.  Les chambres sont propres et confortables, bien que mal insonorisées.  Petit bémol sur la piscine, nous y sommes allés 2 fois (après 20h), et la propreté n'est vraiment pas de rigueur. Le pédiluve est écoeurant, et les encadrements de portes/fenêtres, notamment celui près du bain chaud, est vraiment très sale. Un coup de nettoyage à cet endroit ne ferait pas de mal, d'autant qu'on dirait que ça n'a pas été fait depuis longtemps. Aussi, même si la température extérieure était fraîche, les portes donnant sur le bassin extérieur étaient ouvertes, mais l'accès était interdit. Donc il fait froid dans l'enceinte de la piscine, mais aussi dans les douches. Dommage, je n'avais pas le souvenir de tout cela lors de nos précédents séjours.  Par contre, gros point positif : Disneyland et donc le Newport Bay Club est très inclusif au niveau du personnel, et ça fait plaisir. Nous avons été très bien reçue au bar de l'hôtel et les cocktails y étaient très bons. Pour les gens friands de personnages Disney, Mickey, Minnie et même Donald sont tous les soirs dans le hall de l'hôtel.  Bref, nous adorons cet hôtel et la prolongation de la magie de Disney qu'il procure, malgré quelques petits points négatifs 👍",4/5,Visité en octobre 2021,octobre,2021,il y a un an,Janvier,2022,
NewPort Bay Club,Hôtel,"Avis plus que mitigé sur cet hôtel. Tout d'abord malgré une réservation avec demande de chambre côte à côte avec des amis, nous nous retrouvons dans une aile différente.. restaurant complet le soir dès le matin et une aucune amabilité pour nous l'indiquer. Ensuite après avoir dû retourner à l'accueil car nos cartes de chambre n'étaient pas activées (sans excuse à l'accueil), la tringle métallique  du rideau séparant la salle de bain de la chambre me tombe sur la tête (heureusement pas.sur nos enfants de 2 et 5 ans), l'accueil s'excuse vaguement et envoie la maintenance qui a retiré la tringle (la mur était arraché cela ne devait pas être la 1ère fois). Le soir à 18h30 pour le diner (seul horaire qui restait libre mais qu'on nous avait dit qu'il n'était pas possible de reserver) on nous accueille d'abord en nous disant que ce n'est pas possible. Finalement après avoir insisté on nous installe. Le lendemain au petit déjeuner, nous demandons gentiment à rejoindre nos amis déjà installés, ce à quoi la personne en charge de faire patienter les clients nous répond ""vous n'êtes pas prioritaires ! Si tout le monde nous demande cela ce serait l'anarchie!!"". Amabilité et service clients plus que limite... Expérience décevante vu le prix....",2/5,Visité en octobre 2021,octobre,2021,il y a un an,Janvier,2022,
NewPort Bay Club,Hôtel,Deçu par la chambre qui manquait d entretien. Uniquement de l eau chaude voir bouillante. Un joint de la baignoire a refaire. Sinon le personnel est toujours aussi sympa,2/5,Visité en février 2022,février,2022,il y a 11 mois,Février,2022,
NewPort Bay Club,Hôtel,"Personnel agréable et proximité du parc sont les seules choses agréables . J'ai réservé 3 chambres. Je devais recevoir les numéros des chambres par SMS, Je n'en ai reçu qu'un seul, nous obligeant à repasser quand même à l'accueil. J'ai eu une chambre juste au dessus de l'entrée. Pas d'insonorisation au niveau des fenêtres donc on entend toutes les arrivées, bus... Et en plus pleine lumière dans la chambre la nuit car luminaires extérieurs toujours allumés. Les chambres sont grandes, mais plusieurs bémols:  * la salle de bain :dès mon arrivée, marchant pieds nus, j'ai récupéré 2 cheveux sous mes pieds (sûrement ceux de la femme de ménage) / calcaire important sur la robinetterie, joints roses, après un confinement de plusieurs mois, on aurait pû s'attendre à un nettoyage en profondeur. Toilettes avec la douche, alors que techniquement, vu la place, ils auraient pû être placé à part. Erreur de conception à l'origine du projet. Papier toilettes le plus bas de gamme qu'on puisse trouver.  * la literie, trop dur. Dans l'une des 3 chambres on sentait les ressorts.  * nous n'avons pas pris les petits déjeuners sur place et je ne le regrette pas quand je vois la file d'attente le matin ! Et au prix de  28 euros, je trouve ça bien trop cher !  Pour résumer, la chambre est bien trop chère pour les prestations.",2/5,Visité en juin 2021,juin,2021,il y a un an,Janvier,2022,
NewPort Bay Club,Hôtel,Sejour magnifique les chambre sont très propre les restaurant à volonté très variées ainsi que le petit déjeuner accueil agréable et chaleureux,5/5,Visité en avril 2022,avril,2022,il y a 8 mois,Mai,2022,
NewPort Bay Club,Hôtel,Très déçu chambre réceptionné a 16heures piscine ily a des bêtes mortes pansements coincés sur les bord de la piscine  on demande a etre au plus prêt on nous met a 500m de l'entrée de l'hôtel il faut faire le marathon et machine a café qui ne fonctionne pas pour un 4 étoiles très decus pas du tout a la hauteur,2/5,Visité en mai 2022,mai,2022,il y a 8 mois,Mai,2022,
NewPort Bay Club,Hôtel,"Arnaque, et après une longue journée au parc nous voulions commander un room service et la réceptionniste nous annonce que c’est selon la volonté de l’équipe et que en plus c’est un service payant. Je pense que vu les prix des chambres c’est un scandale est une escroquerie les pratiques que les employés exploitent",1/5,Visité en février 2022,février,2022,il y a 11 mois,Février,2022,
NewPort Bay Club,Hôtel,"Magnifique hôtel à 6 minutes à pieds de Disney👍 Equipe aimable, professionnel et souriant👍 Le matelas est très confortable,grande baignoire👍 Le PT dej au buffet est très riche en choix 👍",5/5,Visité en juin 2022,juin,2022,il y a 7 mois,Juin,2022,
